lca,lcq,lcp,top,left,right,bott,size,diff
"1245736561327435241677462351273641541576236371542",".....3...1....3..........3.1.....................","Dec 25 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","3333000","5000030","2004004","0010344","7","3"
"5643271625731471246532536147146273537154624371526","..4.............2...325........................2.","Feb 06 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0040410","0000400","0200202","2204230","7","3"
"1534762721354634652174376125672145356423712157634","......2.2........5........2...2...3..............","Jul 14 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0234003","0102030","3013303","0021200","7","3"
"3576421632175412345675647312241567347621357153246","........3........................................","Feb 23 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0300000","3270500","5303000","0233320","7","3"
"7423516475612335417626135274537264126143571267435","...3.........3...1..2............................","Feb 27 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0033040","0232030","0302402","5021000","7","3"
"3742561467531221374566524173541623712637457351624","...2...............5.....1.................3.....","May 04 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","4000024","0032300","0420100","0504203","7","3"
"6731452534762121547633276145146523776235144512376","....................3.....................4..2...","Mar 20 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0100034","0232000","3403040","0045310","7","3"
"6173425531724637526147461532462517312463572534761","...........2..3..2.......5.......................","May 27 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0302333","0200353","2030000","0340000","7","3"
"1234657671543226571437543261542137643627153176524","...........................1..........2.1........","Jan 22 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","3043030","6031200","0533004","0000000","7","3"
"7541236412376514356722617453675234153641273276514",".....................2.........2...5.............","Oct 02 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0344030","0250002","0003404","4300350","7","3"
"2361457621357431567427425136457261316473255734261","...1.....................1....7.............3....","Feb 10 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0504320","4240300","0000020","2030024","7","3"
"1627354427651353621473541276641372527546317135462",".................2.............3.2............4..","Sep 23 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","5200022","0203000","3400043","1043304","7","3"
"4756231517462336214756237514134275624153677563142",".....3..17......2.....................5.......1..","Jul 22 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","4002025","0000451","4003000","0320000","7","3"
"5167243231645714326754571362675312432457167624531",".1....3.................1.........4..............","Apr 13 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","3520430","0440040","0003305","0040033","7","3"
"2167354635427176134251425637427156357321463546712","........3........34.........4.....3....1.........","Jul 26 - Hard 7 x 7 <small>[16 Clues]</small> [Random]","0401403","3005200","3030022","3222040","7","3"
"2571634516432714327656217543734615236254714753216","........1.....1....6.........34..................","Apr 26 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","4303230","0000100","3100000","2030402","7","3"
"2731456435762152761437142365356471264152371623574","..3.4....................3.5....................4","Oct 27 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","4100330","0000420","0440010","0234210","7","3"
"6314275127645345673217641532312574654321672753614","..1................2......3......................","Jun 06 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0000400","0340302","0445013","3033030","7","3"
"4652731537612421453677431652672341535172461264573","........3.6.......3....3...2...........24........","Jul 28 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","3000100","0051004","3014002","0000303","7","3"
"5472613164573245213763257461276314563145277136254","..................3....5.4..............2...3.2..","Oct 01 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0303203","0333020","3000304","0330032","7","3"
"7563142345127641253672746531523761463147251672453","......23.............................1...........","Oct 13 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0224603","0040200","4005023","0203030","7","3"
"3725461254163741327567653214621437554761231367542","..........1..............2.......................","Jun 20 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","3043300","0420020","3004000","4000225","7","3"
"5167342234157667254137432651467312535142671256734","..................4..................1..........4","Jan 20 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","3300400","0500345","0040202","4020030","7","3"
"3157462472153664327512345617567412315632747216345","....4............2.5.2............3..............","Oct 23 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","4020320","3226000","3200300","0400320","7","3"
"5312476142356765473213761254723614526547134175632","........................1........................","May 18 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","3053010","2500132","0040320","0003054","7","3"
"1754632524371671325644671253236714535264716415327","................3...............1..............2.","Feb 03 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0022033","0010400","4000200","0443400","7","3"
"3517642476213513452675273416265137474365216124753",".5.........1....4................................","Apr 05 - Hard 7 x 7 <small>[10 Clues]</small> [Random]","0030230","0062000","0000053","0440004","7","3"
"4257361253147676152343426517576214313746526143725",".........3.4...................2..3..............","Apr 03 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","2400520","3304030","0000440","2304032","7","3"
"7642135136574247315266253471351726454263172174653","................3..........1....2.......1....4...","Mar 13 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0000030","0420032","3302014","4400030","7","3"
"6452371324516757146232563714732145641762351637542",".4......2..........2....3......1.........5.......","Sep 02 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","0200000","2500100","2032230","0000240","7","3"
"5361742367542147235161537264714263562143572456173","...1...........................2.......3......1.3","Oct 15 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","2300033","0003125","3500010","0000000","7","3"
"4731265347215616453276217534516347275246132356741","..............1.4..........4.....................","Feb 09 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","0004520","0300015","0013030","0000024","7","3"
"2357461542371661752347512643473612536415721264357","....4.......1.................3......4.....2.....","Dec 28 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","4001000","4200034","0034320","4000400","7","3"
"4216375652713413654273674512714265324537615731246","....3........4...................................","Mar 05 - Hard 7 x 7 <small>[16 Clues]</small> [Random]","0042502","0243042","2203002","0005230","7","3"
"4163725524163737265412534176641735276524131375264","................2...............3.......1.....2..","Apr 11 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","0320040","0303003","0050350","0010500","7","3"
"5327461754162324367153675142126435767125344153276","........54......3.........4......................","Aug 08 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0400024","2043403","0020000","0035310","7","3"
"5413762237165465241733756241124753676324154165327","...3.......................1.....................","Dec 04 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0304004","2020013","0424230","0300540","7","3"
"4562317724516363517425713426162753421346753476251","4.......2............................3........2..","Aug 22 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0023230","4100353","0000304","4000000","7","3"
"3527641573146223541761276534746321546153276142753",".................4...1..............6...2......5.","Aug 25 - Hard 7 x 7 <small>[10 Clues]</small> [Random]","3040034","3040000","4004300","0000100","7","3"
"7563124314275647213655416237163754223546716275413","........1................2....3....2.............","Jul 29 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","1003040","0003050","3030420","2402302","7","3"
"2517634145237672314656724153367524153467124163527",".....3.....3....3........1...........4...........","Mar 12 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","2230000","0002330","3033420","0023050","7","3"
"6374125561723442617533152476274536174365121523647","......................1..........................","Jan 31 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0302343","0003014","0202040","0260230","7","3"
"7245163273165415243764367215561243761735423456721","....................6........6.2......3..........","Apr 27 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0232024","0033005","0402040","3000103","7","3"
"7432156516473237452616351427152764342763152613574",".....5..........4.......1...1......4.............","Feb 05 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0200000","0022300","2330400","0203313","7","3"
"4356712276415331475267523641527136464152371632475",".............3.........2....................3....","Jan 30 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0002044","4031020","2024010","0223300","7","3"
"3576241564132724135766125734423761573641521752463",".......................2...4........3..1.....2...","Feb 14 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0300400","3302200","4000340","0000324","7","3"
"7542613362715423145764165327127643554317626753241","............5..........6.3.......................","Jun 13 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0030034","0353320","3000304","2100204","7","3"
"6354127514376232715462416375756241347256311637254","...................4...1..........3..2...........","Jul 06 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0423200","2024100","0020040","0230324","7","3"
"7564213524673117536244325176641235736715422137465","...4....2...............5..................1.....","Nov 08 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0223000","0303233","0330043","4000402","7","3"
"3612754513764267451237451236257436112634754326517","....................................2.3.....2....","Jul 13 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","4252033","0000003","0430001","0330320","7","3"
"4372156175623465374123465721214367572145635621347",".....5...5............................4.......3..","Jul 02 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","3200400","0004000","2030030","0244401","7","3"
"6325417174625375326415471362421357626571343164725",".3.5......6................2..1........1.........","Aug 04 - Hard 7 x 7 <small>[14 Clues]</small> [Random]","0000340","2200003","0043022","4322030","7","3"
"2564731631245741352763746512142736556731247251643",".........1.............4...2....3................","Aug 21 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0004030","4230000","3004020","0303035","7","3"
"3621754437516225463716734215716254352174361453627",".......43.....2.....1................1.......3...","Dec 20 - Hard 7 x 7 <small>[11 Clues]</small> [Random]","0000034","0042005","0002520","0202040","7","3"
"2641573521364773641256457231173245641753623526714","...1...5.1.....3......4......73.................4","May 24 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0034300","0002020","0133202","0002030","7","3"
"3764215253614763514721425763764352152176344172356","...4...........3..4..................1...4.......","Mar 01 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","3020300","0024000","3100500","3400332","7","3"
"4235167346175215764237624531671234521536745347216",".............2................1.......3.......2..","Sep 30 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0500000","4401042","0045000","3201320","7","3"
"6574123561347231257467431265476235112576342346517","........6...............1........5...............","Aug 17 - Hard 7 x 7 <small>[13 Clues]</small> [Random]","0003303","2030045","3000001","0242050","7","3"
"5241376653214727136547354261416572314765323627415","....3..................5.................2.......","Jun 03 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","3047000","2001030","0040252","3000040","7","3"
"7526413465137232176541375246674352154621372134765",".5.........3....1.....3........3.................","Mar 27 - Hard 7 x 7 <small>[15 Clues]</small> [Random]","0330320","1003034","4042400","0303002","7","3"
"5271346741526315674322653714413265737461256324571","52......41.............................1.........","Dec 21 - Hard 7 x 7 <small>[12 Clues]</small> [Random]","0500032","0103300","0042030","2050010","7","3"
